Id,TypeOfComputationUsed,GraphicalModelName,Iteration,MinAndMaxProbabilityofQueryequalsTrue,MaxAndMaxProbabilityofQueryequalsTrue,IntervalLength,NumberOfExtremePoints,AllExplored,Time,Total Time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5
195,S-BP,IsingModelNONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.027,0.067,0,0,0,0,0
196,S-BP,IsingModelNONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.036,0.10300000000000001,0,0,0,0,0
197,S-BP,IsingModelNONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.046,0.14900000000000002,0,0,0,0,0
198,S-BP,IsingModelNONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.053,0.202,0,0,0,0,0
199,S-BP,IsingModelNONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.059,0.261,0,0,0,0,0
200,S-BP,IsingModelNONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.063,0.324,0,0,0,0,0
201,S-BP,IsingModelNONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.07,0.394,0,0,0,0,0
202,S-BP,IsingModelNONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.083,0.47700000000000004,0,0,0,0,0
203,S-BP,IsingModelNONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,1,true,0.045,0.522,0,0,0,0,0
12,SGDPLL,IsingModelNONIncremental,-1,0.6393333355331104,0.6393333355331104,0.0,0,true,6.223,6.223,0,0,0,0,0
204,S-BP,IsingModelNONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
205,S-BP,IsingModelNONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.02,0,0,0,0,0
206,S-BP,IsingModelNONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.021,0.041,0,0,0,0,0
207,S-BP,IsingModelNONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.031,0.07200000000000001,0,0,0,0,0
208,S-BP,IsingModelNONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.04,0.11200000000000002,0,0,0,0,0
209,S-BP,IsingModelNONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.051,0.163,0,0,0,0,0
210,S-BP,IsingModelNONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.053,0.216,0,0,0,0,0
211,S-BP,IsingModelNONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.063,0.279,0,0,0,0,0
212,S-BP,IsingModelNONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.063,0.342,0,0,0,0,0
213,S-BP,IsingModelNONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.07,0.41200000000000003,0,0,0,0,0
214,S-BP,IsingModelNONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.085,0.49700000000000005,0,0,0,0,0
215,S-BP,IsingModelNONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,1,true,0.043,0.54,0,0,0,0,0
12,SGDPLL,IsingModelNONIncremental,-1,0.6393333355331104,0.6393333355331104,0.0,0,true,6.247,6.247,0,0,0,0,0
216,S-BP,IsingModelNONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.006,0.006,0,0,0,0,0
217,S-BP,IsingModelNONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.019,0,0,0,0,0
218,S-BP,IsingModelNONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.021,0.04,0,0,0,0,0
219,S-BP,IsingModelNONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.029,0.069,0,0,0,0,0
220,S-BP,IsingModelNONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.038,0.10700000000000001,0,0,0,0,0
221,S-BP,IsingModelNONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.046,0.15300000000000002,0,0,0,0,0
222,S-BP,IsingModelNONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.052,0.20500000000000002,0,0,0,0,0
223,S-BP,IsingModelNONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.058,0.263,0,0,0,0,0
224,S-BP,IsingModelNONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.067,0.33,0,0,0,0,0
225,S-BP,IsingModelNONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.082,0.41200000000000003,0,0,0,0,0
226,S-BP,IsingModelNONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.08,0.49200000000000005,0,0,0,0,0
227,S-BP,IsingModelNONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,1,true,0.045,0.537,0,0,0,0,0
12,SGDPLL,IsingModelNONIncremental,-1,0.6393333355331104,0.6393333355331104,0.0,0,true,6.278,6.278,0,0,0,0,0
228,S-BP,IsingModelNONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.006,0.006,0,0,0,0,0
229,S-BP,IsingModelNONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.019,0,0,0,0,0
230,S-BP,IsingModelNONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.022,0.040999999999999995,0,0,0,0,0
231,S-BP,IsingModelNONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.028,0.06899999999999999,0,0,0,0,0
232,S-BP,IsingModelNONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.04,0.10899999999999999,0,0,0,0,0
233,S-BP,IsingModelNONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.046,0.15499999999999997,0,0,0,0,0
234,S-BP,IsingModelNONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.058,0.21299999999999997,0,0,0,0,0
235,S-BP,IsingModelNONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.061,0.27399999999999997,0,0,0,0,0
236,S-BP,IsingModelNONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.062,0.33599999999999997,0,0,0,0,0
237,S-BP,IsingModelNONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.074,0.41,0,0,0,0,0
238,S-BP,IsingModelNONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.085,0.495,0,0,0,0,0
239,S-BP,IsingModelNONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,1,true,0.043,0.538,0,0,0,0,0
12,SGDPLL,IsingModelNONIncremental,-1,0.6393333355331104,0.6393333355331104,0.0,0,true,6.231,6.231,0,0,0,0,0
