Id,TypeOfComputationUsed,GraphicalModelName,Iteration,MinAndMaxProbabilityofQueryequalsTrue,MaxAndMaxProbabilityofQueryequalsTrue,IntervalLength,NumberOfExtremePoints,AllExplored,Time,Total Time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5
183,S-BP,BinaryTreeModel5Incremental,3,0.1065989847715736,1.0,0.8934010152284264,8,false,0.079,0.126,0,0,0,0,0
184,S-BP,BinaryTreeModel5Incremental,4,0.1065989847715736,1.0,0.8934010152284264,8,false,0.05,0.176,0,0,0,0,0
185,S-BP,BinaryTreeModel5Incremental,5,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.116,0.292,0,0,0,0,0
186,S-BP,BinaryTreeModel5Incremental,6,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.113,0.40499999999999997,0,0,0,0,0
187,S-BP,BinaryTreeModel5Incremental,7,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.226,0.631,0,0,0,0,0
188,S-BP,BinaryTreeModel5Incremental,8,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.205,0.836,0,0,0,0,0
189,S-BP,BinaryTreeModel5Incremental,9,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.392,1.228,0,0,0,0,0
190,S-BP,BinaryTreeModel5Incremental,10,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.312,1.54,0,0,0,0,0
191,S-BP,BinaryTreeModel5Incremental,11,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.541,2.081,0,0,0,0,0
192,S-BP,BinaryTreeModel5Incremental,12,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.506,2.5869999999999997,0,0,0,0,0
193,S-BP,BinaryTreeModel5Incremental,13,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,0.94,3.5269999999999997,0,0,0,0,0
194,S-BP,BinaryTreeModel5Incremental,14,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,0.917,4.444,0,0,0,0,0
195,S-BP,BinaryTreeModel5Incremental,15,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.556,5.0,0,0,0,0,0
196,S-BP,BinaryTreeModel5Incremental,16,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.522,5.522,0,0,0,0,0
197,S-BP,BinaryTreeModel5Incremental,17,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.364,5.886,0,0,0,0,0
198,S-BP,BinaryTreeModel5Incremental,18,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.337,6.223,0,0,0,0,0
199,S-BP,BinaryTreeModel5Incremental,19,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.25,6.473,0,0,0,0,0
200,S-BP,BinaryTreeModel5Incremental,20,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.255,6.728,0,0,0,0,0
201,S-BP,BinaryTreeModel5Incremental,21,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.195,6.923,0,0,0,0,0
202,S-BP,BinaryTreeModel5Incremental,22,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.288,7.211,0,0,0,0,0
203,S-BP,BinaryTreeModel5Incremental,23,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.17,7.381,0,0,0,0,0
204,S-BP,BinaryTreeModel5Incremental,24,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.157,7.538,0,0,0,0,0
205,S-BP,BinaryTreeModel5Incremental,25,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.104,7.642,0,0,0,0,0
206,S-BP,BinaryTreeModel5Incremental,26,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.11,7.752000000000001,0,0,0,0,0
207,S-BP,BinaryTreeModel5Incremental,27,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.077,7.829000000000001,0,0,0,0,0
208,S-BP,BinaryTreeModel5Incremental,28,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.072,7.901000000000001,0,0,0,0,0
209,S-BP,BinaryTreeModel5Incremental,29,0.38919006107356763,0.38919006107356763,0.0,1,true,0.056,7.957000000000001,0,0,0,0,0
210,S-BP,BinaryTreeModel5Incremental,0,0.0,1.0,1.0,2,false,0.001,0.001,0,0,0,0,0
211,S-BP,BinaryTreeModel5Incremental,1,0.0,1.0,1.0,3,false,0.025,0.026000000000000002,0,0,0,0,0
212,S-BP,BinaryTreeModel5Incremental,2,0.0,1.0,1.0,3,false,0.03,0.056,0,0,0,0,0
213,S-BP,BinaryTreeModel5Incremental,3,0.1065989847715736,1.0,0.8934010152284264,8,false,0.086,0.142,0,0,0,0,0
214,S-BP,BinaryTreeModel5Incremental,4,0.1065989847715736,1.0,0.8934010152284264,8,false,0.054,0.19599999999999998,0,0,0,0,0
215,S-BP,BinaryTreeModel5Incremental,5,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.112,0.308,0,0,0,0,0
216,S-BP,BinaryTreeModel5Incremental,6,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.124,0.432,0,0,0,0,0
217,S-BP,BinaryTreeModel5Incremental,7,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.24,0.6719999999999999,0,0,0,0,0
218,S-BP,BinaryTreeModel5Incremental,8,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.219,0.8909999999999999,0,0,0,0,0
219,S-BP,BinaryTreeModel5Incremental,9,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.441,1.3319999999999999,0,0,0,0,0
220,S-BP,BinaryTreeModel5Incremental,10,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.341,1.6729999999999998,0,0,0,0,0
221,S-BP,BinaryTreeModel5Incremental,11,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.576,2.2489999999999997,0,0,0,0,0
222,S-BP,BinaryTreeModel5Incremental,12,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.536,2.7849999999999997,0,0,0,0,0
223,S-BP,BinaryTreeModel5Incremental,13,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,0.925,3.71,0,0,0,0,0
224,S-BP,BinaryTreeModel5Incremental,14,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,0.931,4.641,0,0,0,0,0
225,S-BP,BinaryTreeModel5Incremental,15,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.616,5.257,0,0,0,0,0
226,S-BP,BinaryTreeModel5Incremental,16,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.56,5.817,0,0,0,0,0
227,S-BP,BinaryTreeModel5Incremental,17,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.378,6.195,0,0,0,0,0
228,S-BP,BinaryTreeModel5Incremental,18,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.375,6.57,0,0,0,0,0
229,S-BP,BinaryTreeModel5Incremental,19,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.256,6.8260000000000005,0,0,0,0,0
230,S-BP,BinaryTreeModel5Incremental,20,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.249,7.075,0,0,0,0,0
231,S-BP,BinaryTreeModel5Incremental,21,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.194,7.269,0,0,0,0,0
232,S-BP,BinaryTreeModel5Incremental,22,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.263,7.532,0,0,0,0,0
233,S-BP,BinaryTreeModel5Incremental,23,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.157,7.689,0,0,0,0,0
234,S-BP,BinaryTreeModel5Incremental,24,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.153,7.842,0,0,0,0,0
235,S-BP,BinaryTreeModel5Incremental,25,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.105,7.947,0,0,0,0,0
236,S-BP,BinaryTreeModel5Incremental,26,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.116,8.063,0,0,0,0,0
237,S-BP,BinaryTreeModel5Incremental,27,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.082,8.145000000000001,0,0,0,0,0
238,S-BP,BinaryTreeModel5Incremental,28,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.069,8.214000000000002,0,0,0,0,0
239,S-BP,BinaryTreeModel5Incremental,29,0.38919006107356763,0.38919006107356763,0.0,1,true,0.053,8.267000000000003,0,0,0,0,0
240,S-BP,BinaryTreeModel5Incremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
241,S-BP,BinaryTreeModel5Incremental,1,0.0,1.0,1.0,3,false,0.025,0.025,0,0,0,0,0
242,S-BP,BinaryTreeModel5Incremental,2,0.0,1.0,1.0,3,false,0.024,0.049,0,0,0,0,0
243,S-BP,BinaryTreeModel5Incremental,3,0.1065989847715736,1.0,0.8934010152284264,8,false,0.083,0.132,0,0,0,0,0
244,S-BP,BinaryTreeModel5Incremental,4,0.1065989847715736,1.0,0.8934010152284264,8,false,0.049,0.181,0,0,0,0,0
245,S-BP,BinaryTreeModel5Incremental,5,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.113,0.294,0,0,0,0,0
246,S-BP,BinaryTreeModel5Incremental,6,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.129,0.423,0,0,0,0,0
247,S-BP,BinaryTreeModel5Incremental,7,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.258,0.681,0,0,0,0,0
248,S-BP,BinaryTreeModel5Incremental,8,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.229,0.91,0,0,0,0,0
249,S-BP,BinaryTreeModel5Incremental,9,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.426,1.336,0,0,0,0,0
250,S-BP,BinaryTreeModel5Incremental,10,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.346,1.682,0,0,0,0,0
251,S-BP,BinaryTreeModel5Incremental,11,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.615,2.2969999999999997,0,0,0,0,0
252,S-BP,BinaryTreeModel5Incremental,12,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.563,2.8599999999999994,0,0,0,0,0
253,S-BP,BinaryTreeModel5Incremental,13,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,1.003,3.8629999999999995,0,0,0,0,0
254,S-BP,BinaryTreeModel5Incremental,14,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,1.018,4.880999999999999,0,0,0,0,0
255,S-BP,BinaryTreeModel5Incremental,15,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.58,5.460999999999999,0,0,0,0,0
256,S-BP,BinaryTreeModel5Incremental,16,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.569,6.029999999999999,0,0,0,0,0
257,S-BP,BinaryTreeModel5Incremental,17,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.343,6.372999999999999,0,0,0,0,0
258,S-BP,BinaryTreeModel5Incremental,18,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.346,6.718999999999999,0,0,0,0,0
259,S-BP,BinaryTreeModel5Incremental,19,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.246,6.965,0,0,0,0,0
260,S-BP,BinaryTreeModel5Incremental,20,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.231,7.196,0,0,0,0,0
261,S-BP,BinaryTreeModel5Incremental,21,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.193,7.388999999999999,0,0,0,0,0
262,S-BP,BinaryTreeModel5Incremental,22,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.267,7.656,0,0,0,0,0
263,S-BP,BinaryTreeModel5Incremental,23,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.168,7.824,0,0,0,0,0
264,S-BP,BinaryTreeModel5Incremental,24,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.154,7.978,0,0,0,0,0
265,S-BP,BinaryTreeModel5Incremental,25,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.104,8.081999999999999,0,0,0,0,0
266,S-BP,BinaryTreeModel5Incremental,26,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.113,8.194999999999999,0,0,0,0,0
267,S-BP,BinaryTreeModel5Incremental,27,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.075,8.269999999999998,0,0,0,0,0
268,S-BP,BinaryTreeModel5Incremental,28,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.071,8.340999999999998,0,0,0,0,0
269,S-BP,BinaryTreeModel5Incremental,29,0.38919006107356763,0.38919006107356763,0.0,1,true,0.055,8.395999999999997,0,0,0,0,0
270,S-BP,BinaryTreeModel5Incremental,0,0.0,1.0,1.0,2,false,0.001,0.001,0,0,0,0,0
271,S-BP,BinaryTreeModel5Incremental,1,0.0,1.0,1.0,3,false,0.03,0.031,0,0,0,0,0
272,S-BP,BinaryTreeModel5Incremental,2,0.0,1.0,1.0,3,false,0.025,0.056,0,0,0,0,0
273,S-BP,BinaryTreeModel5Incremental,3,0.1065989847715736,1.0,0.8934010152284264,8,false,0.077,0.133,0,0,0,0,0
274,S-BP,BinaryTreeModel5Incremental,4,0.1065989847715736,1.0,0.8934010152284264,8,false,0.058,0.191,0,0,0,0,0
275,S-BP,BinaryTreeModel5Incremental,5,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.124,0.315,0,0,0,0,0
276,S-BP,BinaryTreeModel5Incremental,6,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.119,0.434,0,0,0,0,0
277,S-BP,BinaryTreeModel5Incremental,7,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.25,0.6839999999999999,0,0,0,0,0
278,S-BP,BinaryTreeModel5Incremental,8,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.202,0.8859999999999999,0,0,0,0,0
279,S-BP,BinaryTreeModel5Incremental,9,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.393,1.279,0,0,0,0,0
280,S-BP,BinaryTreeModel5Incremental,10,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.303,1.5819999999999999,0,0,0,0,0
281,S-BP,BinaryTreeModel5Incremental,11,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.57,2.1519999999999997,0,0,0,0,0
282,S-BP,BinaryTreeModel5Incremental,12,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.552,2.7039999999999997,0,0,0,0,0
283,S-BP,BinaryTreeModel5Incremental,13,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,1.038,3.742,0,0,0,0,0
284,S-BP,BinaryTreeModel5Incremental,14,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,1.007,4.749,0,0,0,0,0
285,S-BP,BinaryTreeModel5Incremental,15,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.592,5.340999999999999,0,0,0,0,0
286,S-BP,BinaryTreeModel5Incremental,16,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.553,5.893999999999999,0,0,0,0,0
287,S-BP,BinaryTreeModel5Incremental,17,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.364,6.257999999999999,0,0,0,0,0
288,S-BP,BinaryTreeModel5Incremental,18,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.372,6.629999999999999,0,0,0,0,0
289,S-BP,BinaryTreeModel5Incremental,19,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.265,6.894999999999999,0,0,0,0,0
290,S-BP,BinaryTreeModel5Incremental,20,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.241,7.135999999999998,0,0,0,0,0
291,S-BP,BinaryTreeModel5Incremental,21,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.194,7.329999999999998,0,0,0,0,0
292,S-BP,BinaryTreeModel5Incremental,22,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.266,7.595999999999998,0,0,0,0,0
293,S-BP,BinaryTreeModel5Incremental,23,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.173,7.768999999999998,0,0,0,0,0
294,S-BP,BinaryTreeModel5Incremental,24,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.156,7.924999999999998,0,0,0,0,0
295,S-BP,BinaryTreeModel5Incremental,25,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.102,8.026999999999997,0,0,0,0,0
296,S-BP,BinaryTreeModel5Incremental,26,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.101,8.127999999999998,0,0,0,0,0
297,S-BP,BinaryTreeModel5Incremental,27,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.078,8.205999999999998,0,0,0,0,0
298,S-BP,BinaryTreeModel5Incremental,28,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.064,8.269999999999998,0,0,0,0,0
299,S-BP,BinaryTreeModel5Incremental,29,0.38919006107356763,0.38919006107356763,0.0,1,true,0.059,8.328999999999997,0,0,0,0,0
300,S-BP,BinaryTreeModel5NONIncremental,0,0.0,1.0,1.0,2,false,0.001,0.001,0,0,0,0,0
301,S-BP,BinaryTreeModel5NONIncremental,1,0.0,1.0,1.0,3,false,0.027,0.028,0,0,0,0,0
302,S-BP,BinaryTreeModel5NONIncremental,2,0.0,1.0,1.0,3,false,0.026,0.054,0,0,0,0,0
303,S-BP,BinaryTreeModel5NONIncremental,3,0.1065989847715736,1.0,0.8934010152284264,8,false,0.084,0.138,0,0,0,0,0
304,S-BP,BinaryTreeModel5NONIncremental,4,0.1065989847715736,1.0,0.8934010152284264,8,false,0.076,0.21400000000000002,0,0,0,0,0
305,S-BP,BinaryTreeModel5NONIncremental,5,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.153,0.367,0,0,0,0,0
306,S-BP,BinaryTreeModel5NONIncremental,6,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.152,0.519,0,0,0,0,0
307,S-BP,BinaryTreeModel5NONIncremental,7,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.284,0.8029999999999999,0,0,0,0,0
308,S-BP,BinaryTreeModel5NONIncremental,8,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.294,1.097,0,0,0,0,0
309,S-BP,BinaryTreeModel5NONIncremental,9,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.508,1.605,0,0,0,0,0
310,S-BP,BinaryTreeModel5NONIncremental,10,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.512,2.117,0,0,0,0,0
311,S-BP,BinaryTreeModel5NONIncremental,11,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.721,2.838,0,0,0,0,0
312,S-BP,BinaryTreeModel5NONIncremental,12,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.685,3.523,0,0,0,0,0
313,S-BP,BinaryTreeModel5NONIncremental,13,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,1.211,4.734,0,0,0,0,0
314,S-BP,BinaryTreeModel5NONIncremental,14,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,1.17,5.904,0,0,0,0,0
315,S-BP,BinaryTreeModel5NONIncremental,15,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.729,6.633,0,0,0,0,0
316,S-BP,BinaryTreeModel5NONIncremental,16,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.694,7.327,0,0,0,0,0
317,S-BP,BinaryTreeModel5NONIncremental,17,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.511,7.838,0,0,0,0,0
318,S-BP,BinaryTreeModel5NONIncremental,18,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.495,8.333,0,0,0,0,0
319,S-BP,BinaryTreeModel5NONIncremental,19,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.436,8.769,0,0,0,0,0
320,S-BP,BinaryTreeModel5NONIncremental,20,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.451,9.22,0,0,0,0,0
321,S-BP,BinaryTreeModel5NONIncremental,21,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.387,9.607000000000001,0,0,0,0,0
322,S-BP,BinaryTreeModel5NONIncremental,22,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.394,10.001000000000001,0,0,0,0,0
323,S-BP,BinaryTreeModel5NONIncremental,23,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.274,10.275000000000002,0,0,0,0,0
324,S-BP,BinaryTreeModel5NONIncremental,24,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.3,10.575000000000003,0,0,0,0,0
325,S-BP,BinaryTreeModel5NONIncremental,25,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.226,10.801000000000004,0,0,0,0,0
326,S-BP,BinaryTreeModel5NONIncremental,26,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.239,11.040000000000004,0,0,0,0,0
327,S-BP,BinaryTreeModel5NONIncremental,27,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.206,11.246000000000004,0,0,0,0,0
328,S-BP,BinaryTreeModel5NONIncremental,28,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.197,11.443000000000003,0,0,0,0,0
329,S-BP,BinaryTreeModel5NONIncremental,29,0.38919006107356763,0.38919006107356763,0.0,1,true,0.181,11.624000000000002,0,0,0,0,0
330,S-BP,BinaryTreeModel5NONIncremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
331,S-BP,BinaryTreeModel5NONIncremental,1,0.0,1.0,1.0,3,false,0.026,0.026,0,0,0,0,0
332,S-BP,BinaryTreeModel5NONIncremental,2,0.0,1.0,1.0,3,false,0.028,0.054,0,0,0,0,0
333,S-BP,BinaryTreeModel5NONIncremental,3,0.1065989847715736,1.0,0.8934010152284264,8,false,0.09,0.144,0,0,0,0,0
334,S-BP,BinaryTreeModel5NONIncremental,4,0.1065989847715736,1.0,0.8934010152284264,8,false,0.091,0.235,0,0,0,0,0
335,S-BP,BinaryTreeModel5NONIncremental,5,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.159,0.394,0,0,0,0,0
336,S-BP,BinaryTreeModel5NONIncremental,6,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.17,0.5640000000000001,0,0,0,0,0
337,S-BP,BinaryTreeModel5NONIncremental,7,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.287,0.851,0,0,0,0,0
338,S-BP,BinaryTreeModel5NONIncremental,8,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.279,1.13,0,0,0,0,0
339,S-BP,BinaryTreeModel5NONIncremental,9,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.498,1.628,0,0,0,0,0
340,S-BP,BinaryTreeModel5NONIncremental,10,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.457,2.085,0,0,0,0,0
341,S-BP,BinaryTreeModel5NONIncremental,11,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.697,2.782,0,0,0,0,0
342,S-BP,BinaryTreeModel5NONIncremental,12,0.28918489871936576,0.7477617442402307,0.4585768455208649,128,false,0.669,3.451,0,0,0,0,0
343,S-BP,BinaryTreeModel5NONIncremental,13,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,1.102,4.553,0,0,0,0,0
344,S-BP,BinaryTreeModel5NONIncremental,14,0.28918489871936576,0.49672985476636844,0.20754495604700268,256,false,1.163,5.716,0,0,0,0,0
345,S-BP,BinaryTreeModel5NONIncremental,15,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.724,6.44,0,0,0,0,0
346,S-BP,BinaryTreeModel5NONIncremental,16,0.2919217544932245,0.49391282042035367,0.20199106592712918,128,false,0.704,7.144,0,0,0,0,0
347,S-BP,BinaryTreeModel5NONIncremental,17,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.511,7.655,0,0,0,0,0
348,S-BP,BinaryTreeModel5NONIncremental,18,0.3132481292110411,0.4569657512749774,0.1437176220639363,64,false,0.514,8.169,0,0,0,0,0
349,S-BP,BinaryTreeModel5NONIncremental,19,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.399,8.568000000000001,0,0,0,0,0
350,S-BP,BinaryTreeModel5NONIncremental,20,0.31562067985456643,0.45572966110285834,0.1401089812482919,32,false,0.406,8.974000000000002,0,0,0,0,0
351,S-BP,BinaryTreeModel5NONIncremental,21,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.373,9.347000000000001,0,0,0,0,0
352,S-BP,BinaryTreeModel5NONIncremental,22,0.31659229896099106,0.4552790513221614,0.13868675236117034,16,false,0.366,9.713000000000001,0,0,0,0,0
353,S-BP,BinaryTreeModel5NONIncremental,23,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.272,9.985000000000001,0,0,0,0,0
354,S-BP,BinaryTreeModel5NONIncremental,24,0.3379958559717999,0.4311620934909855,0.09316623751918562,8,false,0.268,10.253000000000002,0,0,0,0,0
355,S-BP,BinaryTreeModel5NONIncremental,25,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.24,10.493000000000002,0,0,0,0,0
356,S-BP,BinaryTreeModel5NONIncremental,26,0.3379958559717999,0.4311620934909855,0.09316623751918562,4,false,0.216,10.709000000000001,0,0,0,0,0
357,S-BP,BinaryTreeModel5NONIncremental,27,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.188,10.897000000000002,0,0,0,0,0
358,S-BP,BinaryTreeModel5NONIncremental,28,0.3379958559717999,0.4034038245895786,0.0654079686177787,2,false,0.188,11.085000000000003,0,0,0,0,0
359,S-BP,BinaryTreeModel5NONIncremental,29,0.38919006107356763,0.38919006107356763,0.0,1,true,0.164,11.249000000000002,0,0,0,0,0
360,S-BP,BinaryTreeModel5NONIncremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
361,S-BP,BinaryTreeModel5NONIncremental,1,0.0,1.0,1.0,3,false,0.024,0.024,0,0,0,0,0
362,S-BP,BinaryTreeModel5NONIncremental,2,0.0,1.0,1.0,3,false,0.023,0.047,0,0,0,0,0
363,S-BP,BinaryTreeModel5NONIncremental,3,0.1065989847715736,1.0,0.8934010152284264,8,false,0.083,0.13,0,0,0,0,0
364,S-BP,BinaryTreeModel5NONIncremental,4,0.1065989847715736,1.0,0.8934010152284264,8,false,0.08,0.21000000000000002,0,0,0,0,0
365,S-BP,BinaryTreeModel5NONIncremental,5,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.159,0.369,0,0,0,0,0
366,S-BP,BinaryTreeModel5NONIncremental,6,0.1065989847715736,0.8286066584463625,0.7220076736747889,16,false,0.158,0.527,0,0,0,0,0
367,S-BP,BinaryTreeModel5NONIncremental,7,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.284,0.8109999999999999,0,0,0,0,0
368,S-BP,BinaryTreeModel5NONIncremental,8,0.25124943207632894,0.7868550368550369,0.5356056047787079,32,false,0.254,1.065,0,0,0,0,0
369,S-BP,BinaryTreeModel5NONIncremental,9,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.46,1.525,0,0,0,0,0
370,S-BP,BinaryTreeModel5NONIncremental,10,0.25265754926746065,0.7843341069928377,0.531676557725377,64,false,0.454,1.9789999999999999,0,0,0,0,0
