Id,TypeOfComputationUsed,GraphicalModelName,Iteration,MinAndMaxProbabilityofQueryequalsTrue,MaxAndMaxProbabilityofQueryequalsTrue,IntervalLength,NumberOfExtremePoints,AllExplored,Time,Total Time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5
352,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
353,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.011,0.011,0,0,0,0,0
354,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.011,0.022,0,0,0,0,0
355,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.039,0.061,0,0,0,0,0
356,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.083,0.14400000000000002,0,0,0,0,0
357,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.104,0.248,0,0,0,0,0
358,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.139,0.387,0,0,0,0,0
359,S-BP,IsingModel6X2NONIncremental,7,0.7556997605580039,0.7795187465025182,0.02381898594451426,4,false,0.171,0.558,0,0,0,0,0
360,S-BP,IsingModel6X2NONIncremental,8,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.234,0.792,0,0,0,0,0
361,S-BP,IsingModel6X2NONIncremental,9,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.223,1.0150000000000001,0,0,0,0,0
362,S-BP,IsingModel6X2NONIncremental,10,0.7651058722368914,0.769721474390261,0.004615602153369536,4,false,0.516,1.5310000000000001,0,0,0,0,0
363,S-BP,IsingModel6X2NONIncremental,11,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.704,2.2350000000000003,0,0,0,0,0
364,S-BP,IsingModel6X2NONIncremental,12,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.724,2.9590000000000005,0,0,0,0,0
365,S-BP,IsingModel6X2NONIncremental,13,0.7670748524931258,0.7679550599296571,8.802074365312773E-4,4,false,2.08,5.039000000000001,0,0,0,0,0
366,S-BP,IsingModel6X2NONIncremental,14,0.7672253620732059,0.7679550599296571,7.296978564511614E-4,4,false,2.599,7.638000000000001,0,0,0,0,0
367,S-BP,IsingModel6X2NONIncremental,15,0.7677125277393284,0.7677125277393284,0.0,1,true,5.754,13.392,0,0,0,0,0
16,SGDPLL,IsingModel6X2NONIncremental,-1,0.7677125277393284,0.7677125277393284,0.0,0,true,3.544,3.544,0,0,0,0,0
368,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
369,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.016,0.016,0,0,0,0,0
370,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.016,0.032,0,0,0,0,0
371,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.041,0.07300000000000001,0,0,0,0,0
372,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.088,0.161,0,0,0,0,0
373,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.112,0.273,0,0,0,0,0
374,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.133,0.406,0,0,0,0,0
375,S-BP,IsingModel6X2NONIncremental,7,0.7556997605580039,0.7795187465025182,0.02381898594451426,4,false,0.188,0.5940000000000001,0,0,0,0,0
376,S-BP,IsingModel6X2NONIncremental,8,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.227,0.8210000000000001,0,0,0,0,0
377,S-BP,IsingModel6X2NONIncremental,9,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.248,1.069,0,0,0,0,0
378,S-BP,IsingModel6X2NONIncremental,10,0.7651058722368914,0.769721474390261,0.004615602153369536,4,false,0.615,1.684,0,0,0,0,0
379,S-BP,IsingModel6X2NONIncremental,11,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.764,2.448,0,0,0,0,0
380,S-BP,IsingModel6X2NONIncremental,12,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.756,3.2039999999999997,0,0,0,0,0
381,S-BP,IsingModel6X2NONIncremental,13,0.7670748524931258,0.7679550599296571,8.802074365312773E-4,4,false,2.176,5.38,0,0,0,0,0
382,S-BP,IsingModel6X2NONIncremental,14,0.7672253620732059,0.7679550599296571,7.296978564511614E-4,4,false,2.805,8.185,0,0,0,0,0
383,S-BP,IsingModel6X2NONIncremental,15,0.7677125277393284,0.7677125277393284,0.0,1,true,5.871,14.056000000000001,0,0,0,0,0
16,SGDPLL,IsingModel6X2NONIncremental,-1,0.7677125277393284,0.7677125277393284,0.0,0,true,3.23,3.23,0,0,0,0,0
384,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
385,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.015,0.015,0,0,0,0,0
386,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.012,0.027,0,0,0,0,0
387,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.044,0.071,0,0,0,0,0
388,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.09,0.16099999999999998,0,0,0,0,0
389,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.111,0.27199999999999996,0,0,0,0,0
390,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.148,0.41999999999999993,0,0,0,0,0
391,S-BP,IsingModel6X2NONIncremental,7,0.7556997605580039,0.7795187465025182,0.02381898594451426,4,false,0.197,0.617,0,0,0,0,0
392,S-BP,IsingModel6X2NONIncremental,8,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.245,0.862,0,0,0,0,0
393,S-BP,IsingModel6X2NONIncremental,9,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.252,1.1139999999999999,0,0,0,0,0
394,S-BP,IsingModel6X2NONIncremental,10,0.7651058722368914,0.769721474390261,0.004615602153369536,4,false,0.586,1.6999999999999997,0,0,0,0,0
395,S-BP,IsingModel6X2NONIncremental,11,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.781,2.481,0,0,0,0,0
396,S-BP,IsingModel6X2NONIncremental,12,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.75,3.231,0,0,0,0,0
397,S-BP,IsingModel6X2NONIncremental,13,0.7670748524931258,0.7679550599296571,8.802074365312773E-4,4,false,2.18,5.411,0,0,0,0,0
398,S-BP,IsingModel6X2NONIncremental,14,0.7672253620732059,0.7679550599296571,7.296978564511614E-4,4,false,2.626,8.036999999999999,0,0,0,0,0
399,S-BP,IsingModel6X2NONIncremental,15,0.7677125277393284,0.7677125277393284,0.0,1,true,5.671,13.707999999999998,0,0,0,0,0
16,SGDPLL,IsingModel6X2NONIncremental,-1,0.7677125277393284,0.7677125277393284,0.0,0,true,3.256,3.256,0,0,0,0,0
400,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
401,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.015,0.015,0,0,0,0,0
402,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.012,0.027,0,0,0,0,0
403,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.041,0.068,0,0,0,0,0
404,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.086,0.154,0,0,0,0,0
405,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.11,0.264,0,0,0,0,0
406,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.15,0.41400000000000003,0,0,0,0,0
407,S-BP,IsingModel6X2NONIncremental,7,0.7556997605580039,0.7795187465025182,0.02381898594451426,4,false,0.187,0.601,0,0,0,0,0
408,S-BP,IsingModel6X2NONIncremental,8,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.233,0.834,0,0,0,0,0
409,S-BP,IsingModel6X2NONIncremental,9,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.247,1.081,0,0,0,0,0
410,S-BP,IsingModel6X2NONIncremental,10,0.7651058722368914,0.769721474390261,0.004615602153369536,4,false,0.577,1.658,0,0,0,0,0
411,S-BP,IsingModel6X2NONIncremental,11,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.722,2.38,0,0,0,0,0
412,S-BP,IsingModel6X2NONIncremental,12,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.734,3.114,0,0,0,0,0
413,S-BP,IsingModel6X2NONIncremental,13,0.7670748524931258,0.7679550599296571,8.802074365312773E-4,4,false,2.09,5.204,0,0,0,0,0
414,S-BP,IsingModel6X2NONIncremental,14,0.7672253620732059,0.7679550599296571,7.296978564511614E-4,4,false,2.583,7.787,0,0,0,0,0
415,S-BP,IsingModel6X2NONIncremental,15,0.7677125277393284,0.7677125277393284,0.0,1,true,5.634,13.421,0,0,0,0,0
16,SGDPLL,IsingModel6X2NONIncremental,-1,0.7677125277393284,0.7677125277393284,0.0,0,true,3.273,3.273,0,0,0,0,0
416,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
417,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.013,0.013,0,0,0,0,0
418,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.012,0.025,0,0,0,0,0
419,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.039,0.064,0,0,0,0,0
420,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.088,0.152,0,0,0,0,0
421,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.111,0.263,0,0,0,0,0
422,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.144,0.40700000000000003,0,0,0,0,0
423,S-BP,IsingModel6X2NONIncremental,7,0.7556997605580039,0.7795187465025182,0.02381898594451426,4,false,0.18,0.587,0,0,0,0,0
424,S-BP,IsingModel6X2NONIncremental,8,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.22,0.8069999999999999,0,0,0,0,0
425,S-BP,IsingModel6X2NONIncremental,9,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.225,1.032,0,0,0,0,0
426,S-BP,IsingModel6X2NONIncremental,10,0.7651058722368914,0.769721474390261,0.004615602153369536,4,false,0.538,1.57,0,0,0,0,0
427,S-BP,IsingModel6X2NONIncremental,11,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.74,2.31,0,0,0,0,0
428,S-BP,IsingModel6X2NONIncremental,12,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.716,3.026,0,0,0,0,0
429,S-BP,IsingModel6X2NONIncremental,13,0.7670748524931258,0.7679550599296571,8.802074365312773E-4,4,false,2.128,5.154,0,0,0,0,0
430,S-BP,IsingModel6X2NONIncremental,14,0.7672253620732059,0.7679550599296571,7.296978564511614E-4,4,false,2.579,7.7330000000000005,0,0,0,0,0
431,S-BP,IsingModel6X2NONIncremental,15,0.7677125277393284,0.7677125277393284,0.0,1,true,5.821,13.554,0,0,0,0,0
16,SGDPLL,IsingModel6X2NONIncremental,-1,0.7677125277393284,0.7677125277393284,0.0,0,true,3.481,3.481,0,0,0,0,0
432,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
433,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.011,0.011,0,0,0,0,0
434,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.011,0.022,0,0,0,0,0
435,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.039,0.061,0,0,0,0,0
436,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.084,0.14500000000000002,0,0,0,0,0
437,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.11,0.255,0,0,0,0,0
438,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.137,0.392,0,0,0,0,0
439,S-BP,IsingModel6X2NONIncremental,7,0.7556997605580039,0.7795187465025182,0.02381898594451426,4,false,0.178,0.5700000000000001,0,0,0,0,0
440,S-BP,IsingModel6X2NONIncremental,8,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.232,0.802,0,0,0,0,0
441,S-BP,IsingModel6X2NONIncremental,9,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.225,1.0270000000000001,0,0,0,0,0
442,S-BP,IsingModel6X2NONIncremental,10,0.7651058722368914,0.769721474390261,0.004615602153369536,4,false,0.598,1.625,0,0,0,0,0
443,S-BP,IsingModel6X2NONIncremental,11,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.756,2.3810000000000002,0,0,0,0,0
444,S-BP,IsingModel6X2NONIncremental,12,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.75,3.1310000000000002,0,0,0,0,0
445,S-BP,IsingModel6X2NONIncremental,13,0.7670748524931258,0.7679550599296571,8.802074365312773E-4,4,false,2.156,5.287000000000001,0,0,0,0,0
446,S-BP,IsingModel6X2NONIncremental,14,0.7672253620732059,0.7679550599296571,7.296978564511614E-4,4,false,2.676,7.963000000000001,0,0,0,0,0
447,S-BP,IsingModel6X2NONIncremental,15,0.7677125277393284,0.7677125277393284,0.0,1,true,6.046,14.009,0,0,0,0,0
16,SGDPLL,IsingModel6X2NONIncremental,-1,0.7677125277393284,0.7677125277393284,0.0,0,true,3.574,3.574,0,0,0,0,0
448,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
449,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.012,0.012,0,0,0,0,0
450,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.015,0.027,0,0,0,0,0
451,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.035,0.062,0,0,0,0,0
452,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.092,0.154,0,0,0,0,0
453,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.111,0.265,0,0,0,0,0
454,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.151,0.41600000000000004,0,0,0,0,0
455,S-BP,IsingModel6X2NONIncremental,7,0.7556997605580039,0.7795187465025182,0.02381898594451426,4,false,0.183,0.599,0,0,0,0,0
456,S-BP,IsingModel6X2NONIncremental,8,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.243,0.842,0,0,0,0,0
457,S-BP,IsingModel6X2NONIncremental,9,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.238,1.08,0,0,0,0,0
458,S-BP,IsingModel6X2NONIncremental,10,0.7651058722368914,0.769721474390261,0.004615602153369536,4,false,0.534,1.614,0,0,0,0,0
459,S-BP,IsingModel6X2NONIncremental,11,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.792,2.406,0,0,0,0,0
460,S-BP,IsingModel6X2NONIncremental,12,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.742,3.148,0,0,0,0,0
461,S-BP,IsingModel6X2NONIncremental,13,0.7670748524931258,0.7679550599296571,8.802074365312773E-4,4,false,2.178,5.3260000000000005,0,0,0,0,0
462,S-BP,IsingModel6X2NONIncremental,14,0.7672253620732059,0.7679550599296571,7.296978564511614E-4,4,false,2.581,7.907,0,0,0,0,0
463,S-BP,IsingModel6X2NONIncremental,15,0.7677125277393284,0.7677125277393284,0.0,1,true,6.229,14.136,0,0,0,0,0
16,SGDPLL,IsingModel6X2NONIncremental,-1,0.7677125277393284,0.7677125277393284,0.0,0,true,3.541,3.541,0,0,0,0,0
464,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.001,0.001,0,0,0,0,0
465,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.013,0.013999999999999999,0,0,0,0,0
466,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.013,0.026999999999999996,0,0,0,0,0
467,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.037,0.064,0,0,0,0,0
468,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.088,0.152,0,0,0,0,0
469,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.12,0.272,0,0,0,0,0
470,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.147,0.41900000000000004,0,0,0,0,0
471,S-BP,IsingModel6X2NONIncremental,7,0.7556997605580039,0.7795187465025182,0.02381898594451426,4,false,0.173,0.5920000000000001,0,0,0,0,0
472,S-BP,IsingModel6X2NONIncremental,8,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.248,0.8400000000000001,0,0,0,0,0
473,S-BP,IsingModel6X2NONIncremental,9,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.256,1.096,0,0,0,0,0
474,S-BP,IsingModel6X2NONIncremental,10,0.7651058722368914,0.769721474390261,0.004615602153369536,4,false,0.615,1.711,0,0,0,0,0
475,S-BP,IsingModel6X2NONIncremental,11,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.769,2.48,0,0,0,0,0
476,S-BP,IsingModel6X2NONIncremental,12,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.72,3.2,0,0,0,0,0
477,S-BP,IsingModel6X2NONIncremental,13,0.7670748524931258,0.7679550599296571,8.802074365312773E-4,4,false,2.174,5.3740000000000006,0,0,0,0,0
478,S-BP,IsingModel6X2NONIncremental,14,0.7672253620732059,0.7679550599296571,7.296978564511614E-4,4,false,2.497,7.871,0,0,0,0,0
479,S-BP,IsingModel6X2NONIncremental,15,0.7677125277393284,0.7677125277393284,0.0,1,true,5.748,13.619,0,0,0,0,0
16,SGDPLL,IsingModel6X2NONIncremental,-1,0.7677125277393284,0.7677125277393284,0.0,0,true,3.291,3.291,0,0,0,0,0
480,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
481,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.012,0.012,0,0,0,0,0
482,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.011,0.023,0,0,0,0,0
483,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.042,0.065,0,0,0,0,0
484,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.092,0.157,0,0,0,0,0
485,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.118,0.275,0,0,0,0,0
486,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.159,0.43400000000000005,0,0,0,0,0
487,S-BP,IsingModel6X2NONIncremental,7,0.7556997605580039,0.7795187465025182,0.02381898594451426,4,false,0.186,0.6200000000000001,0,0,0,0,0
488,S-BP,IsingModel6X2NONIncremental,8,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.26,0.8800000000000001,0,0,0,0,0
489,S-BP,IsingModel6X2NONIncremental,9,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.252,1.1320000000000001,0,0,0,0,0
490,S-BP,IsingModel6X2NONIncremental,10,0.7651058722368914,0.769721474390261,0.004615602153369536,4,false,0.545,1.677,0,0,0,0,0
491,S-BP,IsingModel6X2NONIncremental,11,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.741,2.418,0,0,0,0,0
492,S-BP,IsingModel6X2NONIncremental,12,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.795,3.213,0,0,0,0,0
493,S-BP,IsingModel6X2NONIncremental,13,0.7670748524931258,0.7679550599296571,8.802074365312773E-4,4,false,2.278,5.491,0,0,0,0,0
494,S-BP,IsingModel6X2NONIncremental,14,0.7672253620732059,0.7679550599296571,7.296978564511614E-4,4,false,2.822,8.312999999999999,0,0,0,0,0
495,S-BP,IsingModel6X2NONIncremental,15,0.7677125277393284,0.7677125277393284,0.0,1,true,6.184,14.497,0,0,0,0,0
16,SGDPLL,IsingModel6X2NONIncremental,-1,0.7677125277393284,0.7677125277393284,0.0,0,true,3.579,3.579,0,0,0,0,0
496,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.001,0.001,0,0,0,0,0
497,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.012,0.013000000000000001,0,0,0,0,0
498,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.014,0.027000000000000003,0,0,0,0,0
499,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.043,0.07,0,0,0,0,0
500,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.089,0.159,0,0,0,0,0
501,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.111,0.27,0,0,0,0,0
502,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.147,0.41700000000000004,0,0,0,0,0
503,S-BP,IsingModel6X2NONIncremental,7,0.7556997605580039,0.7795187465025182,0.02381898594451426,4,false,0.189,0.6060000000000001,0,0,0,0,0
504,S-BP,IsingModel6X2NONIncremental,8,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.238,0.8440000000000001,0,0,0,0,0
505,S-BP,IsingModel6X2NONIncremental,9,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.249,1.093,0,0,0,0,0
506,S-BP,IsingModel6X2NONIncremental,10,0.7651058722368914,0.769721474390261,0.004615602153369536,4,false,0.571,1.664,0,0,0,0,0
507,S-BP,IsingModel6X2NONIncremental,11,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.776,2.44,0,0,0,0,0
508,S-BP,IsingModel6X2NONIncremental,12,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.773,3.213,0,0,0,0,0
509,S-BP,IsingModel6X2NONIncremental,13,0.7670748524931258,0.7679550599296571,8.802074365312773E-4,4,false,2.187,5.4,0,0,0,0,0
510,S-BP,IsingModel6X2NONIncremental,14,0.7672253620732059,0.7679550599296571,7.296978564511614E-4,4,false,2.704,8.104000000000001,0,0,0,0,0
511,S-BP,IsingModel6X2NONIncremental,15,0.7677125277393284,0.7677125277393284,0.0,1,true,5.917,14.021,0,0,0,0,0
16,SGDPLL,IsingModel6X2NONIncremental,-1,0.7677125277393284,0.7677125277393284,0.0,0,true,3.364,3.364,0,0,0,0,0
512,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.001,0.001,0,0,0,0,0
513,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.012,0.013000000000000001,0,0,0,0,0
514,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.013,0.026000000000000002,0,0,0,0,0
515,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.037,0.063,0,0,0,0,0
516,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.087,0.15,0,0,0,0,0
517,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.107,0.257,0,0,0,0,0
518,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.133,0.39,0,0,0,0,0
519,S-BP,IsingModel6X2NONIncremental,7,0.7556997605580039,0.7795187465025182,0.02381898594451426,4,false,0.18,0.5700000000000001,0,0,0,0,0
520,S-BP,IsingModel6X2NONIncremental,8,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.22,0.79,0,0,0,0,0
521,S-BP,IsingModel6X2NONIncremental,9,0.7624671459588909,0.7736797921984816,0.011212646239590729,4,false,0.225,1.0150000000000001,0,0,0,0,0
522,S-BP,IsingModel6X2NONIncremental,10,0.7651058722368914,0.769721474390261,0.004615602153369536,4,false,0.519,1.5340000000000003,0,0,0,0,0
523,S-BP,IsingModel6X2NONIncremental,11,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.697,2.2310000000000003,0,0,0,0,0
524,S-BP,IsingModel6X2NONIncremental,12,0.766956443263204,0.7681484360148187,0.0011919927516147455,4,false,0.714,2.9450000000000003,0,0,0,0,0
525,S-BP,IsingModel6X2NONIncremental,13,0.7670748524931258,0.7679550599296571,8.802074365312773E-4,4,false,2.177,5.122,0,0,0,0,0
526,S-BP,IsingModel6X2NONIncremental,14,0.7672253620732059,0.7679550599296571,7.296978564511614E-4,4,false,2.894,8.016,0,0,0,0,0
527,S-BP,IsingModel6X2NONIncremental,15,0.7677125277393284,0.7677125277393284,0.0,1,true,6.077,14.093,0,0,0,0,0
16,SGDPLL,IsingModel6X2NONIncremental,-1,0.7677125277393284,0.7677125277393284,0.0,0,true,3.429,3.429,0,0,0,0,0
528,S-BP,IsingModel6X2NONIncremental,0,0.0,1.0,1.0,2,false,0.0,0.0,0,0,0,0,0
529,S-BP,IsingModel6X2NONIncremental,1,0.0,1.0,1.0,3,false,0.011,0.011,0,0,0,0,0
530,S-BP,IsingModel6X2NONIncremental,2,0.0,1.0,1.0,3,false,0.011,0.022,0,0,0,0,0
531,S-BP,IsingModel6X2NONIncremental,3,0.0967741935483871,1.0,0.9032258064516129,8,false,0.033,0.055,0,0,0,0,0
532,S-BP,IsingModel6X2NONIncremental,4,0.5254237288135594,0.8493150684931506,0.3238913396795913,4,false,0.085,0.14,0,0,0,0,0
533,S-BP,IsingModel6X2NONIncremental,5,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.104,0.244,0,0,0,0,0
534,S-BP,IsingModel6X2NONIncremental,6,0.5763342987174183,0.7795187465025182,0.20318444778509992,4,false,0.142,0.386,0,0,0,0,0
